,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews,Sentiment_Score
32246,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-03-12T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:07:10.624Z,2017-08-19T09:36:07.232Z,2017-08-08T17:31:32.411Z,2017-08-06T13:31:08.778Z",,True,r32245,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=167,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=163,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=146,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=144",This thing is pretty awesome. Thank you for the fast shipping,Awesome,,,Kewlguy,5056,4
3550,AVqVGZNvQMlgsOJE6eUY,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B00ZV9PXP2,Amazon,"Electronics,iPad & Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,E-Readers & Accessories,E-Readers,Used:Computers Accessories,Used:Tablets,Computers,iPads Tablets,Kindle E-readers,Electronics Features","allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/391843532825,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/b00zv9pxp2,0848719083774,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/252974470193,amazon/b00zv9pxp2,848719083774,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/322538285013,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/5442403,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/kier2016bk,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/162691587356,allnewkindleereaderblack6glarefreetouchscreendisplaywifiincludesspecialoffers/1631053",Amazon,2017-01-07T00:00:00.000Z,,"2017-08-31T00:00:00Z,2017-08-09T00:00:00Z,2017-04-26T00:00:00Z,2017-05-10T00:00:00Z,2017-06-04T00:00:00Z,2017-07-07T00:00:00Z,2017-08-02T00:00:00Z",,True,r3550,0.0,5.0,"http://reviews.bestbuy.com/3545/5442403/reviews.htm?format=embedded&page=15,http://reviews.bestbuy.com/3545/5442403/reviews.htm?format=embedded&page=14,http://reviews.bestbuy.com/3545/5442403/reviews.htm?format=embedded&page=10,http://reviews.bestbuy.com/3545/5442403/reviews.htm?format=embedded&page=12,http://reviews.bestbuy.com/3545/5442403/reviews.htm?format=embedded&page=13",It's a perfect gift for young adult during the holiday session.,nice gift,,,wcy405100,212,4
27138,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-01-23T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r27137,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=452,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=379,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=384,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=353,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=285,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=292,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=278","Great price, sounds great ,it can do alot of stuff",Very good product,,,Hobie,6619,4
7498,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-12-30T00:00:00.000Z,2017-05-21T01:22:51Z,"2017-04-30T00:09:00.000Z,2017-06-07T08:17:00.000Z",,True,r7498,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=311,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=344",Daughter bought for 2nd cheap tablet for movies. Great,Great for 2nd Tablet,,,MattBrandon,10966,4
2717,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-05-17T00:00:00.000Z,2017-07-03T23:08:49Z,2017-06-07T09:03:00.000Z,,True,r2717,0.0,5.0,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=22,These two boys were thrilled with the Fire tablet. Every time I see them they are glued to the tablet. They both have said it is the best present EVER. Extra points to the grandfather on these gifts!,Presents for a 5 year old and a 9 year old,,,CharlesInChandler,2814,4
32052,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-02-22T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:07:32.377Z,2017-08-19T09:36:16.441Z,2017-08-08T17:31:49.893Z,2017-08-06T13:31:26.384Z",,True,r32051,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=192,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=187,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=170,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=168",The fire stick makes getting movies at home a breeze. Most movies can be seen in HD format from your living room.,Movies on demand,,,trcbitburg,5056,4
14346,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-11-29T00:00:00.000Z,2017-05-21T04:06:26Z,"2017-04-30T00:26:00.000Z,2017-06-07T08:10:00.000Z",,True,r14346,4.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1291,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1324","$35 tablet, its a no brainer. great gift for the kids",bang for the buck,,,Mike,10966,4
32374,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-03-19T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:06:56.255Z,2017-08-19T09:36:01.835Z,2017-08-08T17:31:20.564Z,2017-08-06T13:30:57.632Z",,True,r32373,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=154,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=150,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=133,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=131",so easy to set up. great App selection. should have purchased this sooner.,Great,,,mmg53,5056,4
15180,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2017-01-24T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,r15180,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=46,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=45,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=27,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=34,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=42",This is a great devise for reading books or taking photos. Best Buy Associate was very helpful.,Book reader,,,BtownFarmer,1038,4
3846,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-12-30T00:00:00.000Z,2017-07-02T16:15:58Z,"2017-06-07T08:17:00.000Z,2017-04-30T00:09:00.000Z",,True,r3846,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=337,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=304","I got a great deal on this and bought it. It does the basics. No more. No less. The display is below average, at best. And the Amazon App Store is a bit clunky. But you get what you pay for and I'm satisfied.",It's ok,,,brianski71,10966,3
24544,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2016-11-18T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r24543,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=670,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=597,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=602,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=571,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=503,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=510,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=496","The uses for Echo are almost unlimited, but right now, it's controlling my home automation servers flawlessly !Talk about a ""Swiss Army Knife""... This is the whole drawer !",The Most Amazing Household Tool I've Ever Owned,,,SteveFromAtlantis,6619,4
24238,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-08-28T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z",,True,r24237,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=104,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=30,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=35,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=4","This has become the go to source for our family. We placed it in the kitchen and whether we want to know the news, the weather, a joke or just to listen to music this device has not let us down. We are just now starting to buy adapters to allow the device to control lights. All with the sound of your voice. Very cool!!",Excellent Home Assistant,,,Jaymndad,6619,4
13805,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-12-28T00:00:00.000Z,2017-05-21T03:56:06Z,"2017-04-30T00:25:00.000Z,2017-06-07T08:11:00.000Z",,True,r13805,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1208,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1241",Great product... Had gone to Walmart... Priced very expensive... Best Buy saved the day...,Great Product,,,SignatureGroup,10966,4
9998,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-08-05T00:00:00.000Z,2017-05-21T01:50:08Z,"2017-04-30T00:13:00.000Z,2017-06-07T08:17:00.000Z",,True,r9998,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=587,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=620","Was in special,, easy to get it online and pick up in the store,, nice service and the personal very gentle",Nice product,,,Abis1982,10966,4
11721,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-06-25T00:00:00.000Z,2017-05-21T02:58:48Z,"2017-04-30T00:20:00.000Z,2017-06-07T08:18:00.000Z",,False,r11721,1.0,3.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=651,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=685","I purchased Amazon Fire for my son after reading enough reviews about this product. It works ok for e-books but very slow for Internet streaming and downloading. Also, the touch function is not very sensitive which you need to hit the same button couples of time to make it work.",Very slow for Internet,,,JDALY83,10966,2
11694,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-06-30T00:00:00.000Z,2017-05-21T02:58:25Z,"2017-04-30T00:20:00.000Z,2017-06-07T08:18:00.000Z",,True,r11694,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=646,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=680",Bought this for my 6 year old nephew and he loves it!,Christmas Gift,,,Gift,10966,4
11006,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-21T00:00:00.000Z,2017-05-21T02:29:38Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,r11006,0.0,4.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=933,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=966",It was a great purchase for my grandson. He enjoys the tablet and it seems to be easy for him to use.,nice tablet,,,kindle,10966,4
32505,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-04-19T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:06:49.858Z,2017-08-19T09:35:57.231Z,2017-08-08T17:31:12.889Z,2017-08-06T13:30:43.433Z",,True,r32504,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=138,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=133,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=116,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=114",I've owned Android TV and Apple TV in the past and the fire TV beats them both. Speedy interface that plays 4k well. Definitely recommend!,Great Streaming device,,,Louiedawg,5056,4
33399,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-11-12T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:04:32.451Z,2017-08-19T09:35:17.190Z,2017-08-08T17:29:59.145Z,2017-08-06T13:29:23.956Z",,True,r33398,0.0,4.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=325,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=321,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=303,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=302",Tried the Roku 3 on a set and recently added this to another. Really like the ease of use and voice search feature. Would prefer less an amazon centered home page - otherwise a 5 star product.,Great for Amazon subscribers,,,Mala,5056,3
34142,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-04-08T00:00:00.000Z,2017-09-20T05:35:52Z,"2017-08-25T21:56:35.958Z,2017-08-19T09:25:59.002Z,2017-08-08T17:28:55.406Z,2017-08-06T13:27:07.512Z",,True,r34141,0.0,4.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=530,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=526,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=508,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=507","Love that I can access my amazon prime, along with the other services I subscribe to.",Love this streamer box.,,,Brigitte,5056,4
