,id,name,asins,brand,categories,keys,manufacturer,reviews.date,reviews.dateAdded,reviews.dateSeen,reviews.didPurchase,reviews.doRecommend,reviews.id,reviews.numHelpful,reviews.rating,reviews.sourceURLs,reviews.text,reviews.title,reviews.userCity,reviews.userProvince,reviews.username,numReviews,Sentiment_Score
20251,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2016-12-28T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:32:46.197Z,2017-08-02T19:53:33.956Z,2017-08-02T22:16:46.674Z",,False,r20250,0.0,1.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=152,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=138","Used it for 2 days and the screen froze 5 times--the kindle just won't switch on. Had to restart each time, and sometimes restarting won't help. It is clearly defective. Brought it to a Bestbuy store to exchange, but custumer service won't replace it. Asked me to look on the kindle shelf and there was none. Then they said they could give me store credit, and I would go line up in checkout and order a new one. Since I got mine on a discount, I had to pay the price difference!! This is ridiculous. They wouldn't order a replacement for a defective product, unless I pay more?? Got a refund in the end even though I liked the product otherwise and would much prefer an exchange. I guess purchases with discounts are not protected.",Defective and store won't exchange,,,Sophie,3176,0
968,AVqkIhwDv8e3D1O-lebb,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",B01AHB9CN2,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets","841667104676,amazon/53004484,amazon/b01ahb9cn2,0841667104676,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/5620406,allnewfirehd8tablet8hddisplaywifi16gbincludesspecialoffersmagenta/b01ahb9cn2",Amazon,2017-03-03T00:00:00.000Z,2017-05-21T05:55:50Z,"2017-04-30T00:42:00.000Z,2017-06-07T09:03:00.000Z",,True,r968,0.0,5.0,"http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=55,http://reviews.bestbuy.com/3545/5620406/reviews.htm?format=embedded&page=88","I lost my tablet in Germany and wanted a replacement fast. Best Buy, had both the 7 and 8 inch Kindle fires in stock, after reading the reviews, I decided to go with the 8 inch. Boy was I glad that I did, the larger viewing area, is great for watching movies and Netflix on the airplane. The 8 inch has stereo sound , unlike the 7 inch which has only mono. Overall I am really happy with this tablet",Excellent tablet,,,gorzalskism,2814,4
23317,AVpfl8cLLJeJML43AE3S,"Echo (White),,,
Echo (White),,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-01-08T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r23316,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=528,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=455,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=460,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=429,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=362,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=368,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=354","Very easy set up, still learning all Alexa can do. Currently use her to play my shuffle station on Pandora. Very good speaker quality.",Fun and easy to use,,,ACollegeMom,6619,4
4378,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-12-08T00:00:00.000Z,2017-05-21T04:03:23Z,"2017-04-30T00:26:00.000Z,2017-06-07T08:12:00.000Z",,True,r4378,9.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1268,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1301","For $50 this table was a no brainer. It's fantastic. Light, good battery life and I get the apps that I want/need.I am not a fan of the Silk browser, but I didn't buy this to surf. I bought it to read books and watch Netflix. It works perfectly for that. It's so good, I bought 2.","I am not an Android fan, but....",,,Boffin,10966,4
5877,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2015-11-18T00:00:00.000Z,2017-05-21T01:10:18Z,"2017-04-30T00:05:00.000Z,2017-06-07T08:11:00.000Z",,True,r5877,4.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1316,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=1349",No issues with the product. I am a satisfied customer.,Good Product,,,Peaches,10966,3
8487,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-03-10T00:00:00.000Z,2017-05-21T01:28:49Z,"2017-04-30T00:10:00.000Z,2017-06-07T08:15:00.000Z",,True,r8487,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=61,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=94",I really like the tablet. It is very easy to work and the graphics are very good.,Really a good tablet.,,,terbear,10966,4
29149,AVpfpK8KLJeJML43BCuD,,B01BH83OOM,Amazon Echo,"Featured Brands,Electronics,Amazon Devices,Home,Home Improvement,Home Safety & Security,Home Security,Alarms & Sensors,Smart Home & Home Automation Devices,Mobile,Mobile Speakers,Mobile Bluetooth Speakers,Smart Hubs & Wireless Routers,Smart Hubs,Home, Garage & Office,Smart Home,Voice Assistants,Smart Home & Connected Living,Amazon Tap,Portable Audio,MP3 Accessories,Speakers,Amazon Echo,Electronics Features,TVs & Electronics,Portable Audio & Electronics,MP3 Player Accessories,Home Theater & Audio,Kindle Store,Frys,Electronic Components,Home Automation,Electronics, Tech Toys, Movies, Music,Audio,Bluetooth Speakers","amazonecho/b01bh83oom,amazon/b01bh83oom,amazonamazontapportablebluetoothwifispeakerblack/5097300,amazonamazontapportablebluetoothwifispeakerblack/1001803403,841667107929,0841667107929,amazonamazontapportablebluetoothwifispeakerblack/05743627000p,amazonamazontapportablebluetoothwifispeakerblack/amtap,amazonamazontapportablebluetoothwifispeakerblack/b01bh83oom",Amazon,2016-09-09T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-15T00:00:00Z,2017-05-02T00:00:00Z,2017-05-10T00:00:00Z,2017-06-03T00:00:00Z,2017-08-01T00:00:00Z",,True,r29148,0.0,5.0,"http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=69,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=66,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=64,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=60,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=46,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=47,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=49,http://reviews.bestbuy.com/3545/5097300/reviews.htm?format=embedded&page=59",It is great to take my Tap on the road. Easy to use and sounds great.,Music on the go,,,Sandy,636,4
16504,AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",B018Y23MNM,Amazon,"Tablets,Fire Tablets,Computers & Tablets,All Tablets","firekidseditiontablet7displaywifi16gbgreenkidproofcase/b018y23mnm,841667103402,0841667103402,firekidseditiontablet7displaywifi16gbgreenkidproofcase/5026300,amazon/b018y23mnm",Amazon,2016-12-14T00:00:00.000Z,2017-06-21T07:37:58Z,"2017-06-04T02:17:06.727Z,2017-06-03T18:41:32.958Z",,True,r16504,0.0,4.0,http://reviews.bestbuy.com/3545/5026300/reviews.htm?format=embedded&page=168,My 5 year old grandson really enjoys his new tablet. He's had it for several months. The only negative I see is the charge port is starting to get loose. The small plug is maybe not robust enough for a 5 year old.,Good bargain,,,zeke,1685,3
32286,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2017-03-15T00:00:00.000Z,2017-09-20T05:35:53Z,"2017-08-25T22:07:09.972Z,2017-08-19T09:36:06.353Z,2017-08-06T13:31:02.975Z,2017-08-08T17:31:31.900Z",,True,r32285,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=164,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=160,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=141,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=143",Works well love the 4k a must for anyone who owns a 4K TV east to hookup and use,Fire TV 4K,,,regdunlop,5056,4
19189,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-03-15T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:18.645Z,2017-08-02T19:54:32.159Z,2017-08-02T22:18:16.496Z",,True,r19188,0.0,5.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=84,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=69","There are cheaper Kindles and (considerably) more expensive ones, but this model hits the sweet spot. It has sufficiently high resolution to make reading comfortable, a good backlight, and is comfortable in the hand.",The sweet spot for performance and cost,,,mue2,3176,3
5145,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-22T00:00:00.000Z,2017-05-21T02:29:26Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,r5145,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=930,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=963",Great deal for the cost. Would purchase item again.,Easy to use,,,scrappy4317,10966,4
19133,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-03-10T00:00:00.000Z,2017-09-05T22:09:30Z,"2017-08-31T22:33:20.388Z,2017-08-02T19:54:32.121Z,2017-08-02T22:18:17.106Z",,True,r19132,0.0,4.0,"http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=87,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=72",Kindle allows me to bring all my favorite read with me on the road. Great backlight feature and anti-glare are both nice features.,"Compact, easy to carry",,,RobertJr,3176,4
26118,AVpfl8cLLJeJML43AE3S,"Amazon Fire Tv,,,
Amazon Fire Tv,,,","B00L9EPT8O,B01E6AO69U",Amazon,"Stereos,Remote Controls,Amazon Echo,Audio Docks & Mini Speakers,Amazon Echo Accessories,Kitchen & Dining Features,Speaker Systems,Electronics,TVs Entertainment,Clearance,Smart Hubs & Wireless Routers,Featured Brands,Wireless Speakers,Smart Home & Connected Living,Home Security,Kindle Store,Home Automation,Home, Garage & Office,Home,Voice-Enabled Smart Assistants,Virtual Assistant Speakers,Portable Audio & Headphones,Electronics Features,Amazon Device Accessories,iPod, Audio Player Accessories,Home & Furniture Clearance,Consumer Electronics,Smart Home,Surveillance,Home Improvement,Smart Home & Home Automation Devices,Smart Hubs,Home Safety & Security,Voice Assistants,Alarms & Sensors,Amazon Devices,Audio,Holiday Shop","echowhite/263039693056,echowhite/152558276095,echowhite/292178880467,echowhite/222588935706,echowhite/253120140398,echowhite/322577436254,echowhite/122597356284,echowhite/132263972952,echowhite/322586415668,echowhite/152626395386,echowhite/272724680159,echowhite/222587602421,echowhite/122474318097,echowhite/5588528,echowhite/112567699636,echowhite/272768463386,echowhite/332175902683,echowhite/311908601694,echowhite/292041139369,echowhite/192239032596,echowhite/272768869474,0841667112862,echowhite/222507973621,echowhite/112391858963,echowhite/291992370210,echowhite/b00l9ept8o,echowhite/112480241614,echowhite/b01e6ao69u,echowhite/322589755316,echowhite/322574315372,echowhite/253051886606,echowhite/382165760287,echowhite/222582493180,echowhite/282581384521,echowhite/112479310908,echowhite/302201691992,echowhite/201761456849,echowhite/amechow2k,echowhite/132262816901,echowhite/282571823011,echowhite/322511136772,841667112862,echowhite/232407174148,echowhite/322441917397,echowhite/amechow,echowhite/332296207643,echowhite/152610914446,echowhite/222578584785,echowhite/162591117080,echowhite/162593787621,echowhite/232407374203,echowhite/162595518416,echowhite/152623638099,amazon/b01e6ao69u",Amazon,2017-03-03T00:00:00.000Z,,"2017-09-28T00:00:00Z,2017-09-08T00:00:00Z,2017-09-12T00:00:00Z,2017-08-31T00:00:00Z,2017-08-08T00:00:00Z,2017-08-15T00:00:00Z,2017-08-01T00:00:00Z",,True,r26117,0.0,5.0,"http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=381,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=308,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=313,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=282,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=215,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=222,http://reviews.bestbuy.com/3545/5588528/reviews.htm?format=embedded&page=207","Incredible knowledge Alexa has, sports, weather, trivia, simply amazing! Need to hook up my music to it!",A very useful information source,,,Unclewally,6619,4
15228,AVpjEN4jLJeJML43rpUe,"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",B018Y225IA,Amazon,"Computers/Tablets & Networking,Tablets & eBook Readers,Computers & Tablets,Tablets,All Tablets","841667103143,0841667103143,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/5025500,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/b018y225ia,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/201625338826,brandnewamazonkindlefire16gb7ipsdisplaytabletwifi16gbblue/362123960192,amazon/b018y225ia",Amazon,2017-02-03T00:00:00.000Z,,"2017-08-27T00:00:00Z,2017-08-09T00:00:00Z,2017-04-30T00:00:00Z,2017-06-07T00:00:00Z,2017-07-08T00:00:00Z,2017-08-06T00:00:00Z,2017-08-19T00:00:00Z",,True,r15228,0.0,5.0,"http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=40,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=39,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=21,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=28,http://reviews.bestbuy.com/3545/5025500/reviews.htm?format=embedded&page=36",I purchased this tablet as a Christmas gift for my niece and she loves it,Great tablet for price,,,Toyzzz84,1038,4
11083,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2016-01-15T00:00:00.000Z,2017-05-21T02:30:51Z,"2017-04-30T00:18:00.000Z,2017-06-07T08:13:00.000Z",,True,r11083,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=951,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=984","What a great value! I thought at first that it was so underpowered that it would be useless, but not so. I have bought 6 of them so far, and am lovin it!",Awesome Device,,,AppleFan,10966,4
19799,AV1YnRtnglJLPUi8IJmV,"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",B00OQVZDJM,Amazon,"Walmart for Business,Office Electronics,Tablets,Office,Electronics,iPad & Tablets,Windows Tablets,All Windows Tablets,Computers & Tablets,E-Readers & Accessories,E-Readers,eBook Readers,Kindle E-readers,Computers/Tablets & Networking,Tablets & eBook Readers,Electronics Features,Books & Magazines,Book Accessories,eReaders,TVs & Electronics,Computers & Laptops,Tablets & eReaders","amazon/b00oqvzdjm,848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/263087494445,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/9439005,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/b00oqvzdjm,0848719056099,amazonkindlepaperwhiteebookreader4gb6monochromepaperwhitetouchscreenwifiblack/00355266000p",Amazon,2017-08-11T00:00:00.000Z,2017-09-05T22:09:30Z,2017-08-31T22:33:01.361Z,,True,r19798,0.0,4.0,http://reviews.bestbuy.com/3545/9439005/reviews.htm?format=embedded&page=12,"Paperwite is easy to hold, as I have weak wrists. Light weight and so easy to turn pages. Books download in seconds. With the light it is great to be able to read anywhere. Very small so it fits in my purse or a large pocket. I thought it would be hard to read because of it`s size but you can enlarge the letters to suit yourself. Enjoy the compatibility of this little jewel. It`s Great, don't hasatate to buy yours as you will be very pleased.",Kindle Paperwite,,,JLPS,3176,4
9165,AVphgVaX1cnluZ0-DR74,"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",B018Y229OU,Amazon,"Fire Tablets,Tablets,Computers & Tablets,All Tablets,Electronics, Tech Toys, Movies, Music,Electronics,iPad & Tablets,Android Tablets,Frys","firetablet7displaywifi8gbincludesspecialoffersmagenta/5025800,841667103105,0841667103105,amazon/b018y229ou,firetablet7displaywifi8gbincludesspecialoffersmagenta/b018y229ou",Amazon,2017-01-06T00:00:00.000Z,2017-05-21T01:37:43Z,"2017-04-30T00:12:00.000Z,2017-06-07T08:12:00.000Z",,True,r9165,0.0,5.0,"http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=264,http://reviews.bestbuy.com/3545/5025800/reviews.htm?format=embedded&page=297",Daughter love it can download all her app good battery,Great for a beginner,,,Vader,10966,4
29935,AV1YE_muvKc47QAVgpwE,,B00U3FPN4U,Amazon Fire Tv,"Back To College,College Electronics,College Tvs & Home Theater,Electronics,Tvs & Home Theater,Streaming Devices,Featured Brands,Amazon Devices,Holiday Shop,Ways To Shop,TV & Home Theater,Streaming Media Players,All Streaming Media Players,TVs Entertainment,Video Games,Kindle Store,Electronics Features,Kids & Family,Fire TV","848719057492,amazonfiretv/51454342,amazonfiretv2015modelblack/4370400,amazon/b00u3fpn4u,amazonfiretvstreamingmediaplayer/b00u3fpn4u,0848719057492,firetvstreamingmediaplayer2015model/amftv2,firetv/05740864000p",Amazon,2016-06-22T00:00:00.000Z,2017-09-20T05:35:59Z,"2017-08-25T22:40:37.594Z,2017-08-19T09:25:32.297Z,2017-08-08T17:26:53.244Z,2017-08-06T13:28:34.209Z",,True,r29934,0.0,5.0,"http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=459,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=454,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=437,http://reviews.bestbuy.com/3545/4370400/reviews.htm?format=embedded&page=435","Amazon Fire TV is amazing, lots of free channels and old and new movies you can even watch Netflix for free. We will be ditching satellite dish and saving $160 per month. In addition we will be adding Amazon Fire sticks to other TV's through out our home. Product is very easy to use.",Great add on to TV,,,Princessmommy,5056,4
